,tweet_id,date,time,name,stage,rating_numerator,rating_denominator
2101,670691627984359425,2015-11-28 00:00:00,2017-12-03 19:51:00,Ester,None ,8.0,10.0
2102,670679630144274432,2015-11-28 00:00:00,2017-12-03 19:04:00,Pluto,None ,8.0,10.0
2103,670676092097810432,2015-11-28 00:00:00,2017-12-03 18:50:00,Bloo,None ,8.0,10.0
2104,670668383499735048,2015-11-28 00:00:00,2017-12-03 18:19:00,Phineas,None ,10.0,10.0
2105,670474236058800128,2015-11-28 00:00:00,2017-12-03 05:28:00,None,None ,10.0,10.0
2106,670468609693655041,2015-11-28 00:00:00,2017-12-03 05:05:00,Edd,None ,10.0,10.0
2107,670465786746662913,2015-11-28 00:00:00,2017-12-03 04:54:00,None,None ,7.0,10.0
2108,670452855871037440,2015-11-28 00:00:00,2017-12-03 04:03:00,None,None ,11.0,10.0
2109,670449342516494336,2015-11-28 00:00:00,2017-12-03 03:49:00,None,None ,5.0,10.0
2110,670444955656130560,2015-11-28 00:00:00,2017-12-03 03:31:00,Paull,None ,10.0,10.0
2111,670442337873600512,2015-11-28 00:00:00,2017-12-03 03:21:00,Koda,None ,11.0,10.0
2112,670435821946826752,2015-11-28 00:00:00,2017-12-03 02:55:00,None,None ,10.0,10.0
2113,670434127938719744,2015-11-28 00:00:00,2017-12-03 02:48:00,Hank,None ,11.0,10.0
2114,670433248821026816,2015-11-28 00:00:00,2017-12-03 02:45:00,Sam,None ,10.0,10.0
2115,670428280563085312,2015-11-28 00:00:00,2017-12-03 02:25:00,Willy,None ,11.0,10.0
2116,670427002554466305,2015-11-28 00:00:00,2017-12-03 02:20:00,None,None ,9.0,10.0
2117,670421925039075328,2015-11-28 00:00:00,2017-12-03 02:00:00,Herb,None ,12.0,10.0
2118,670420569653809152,2015-11-28 00:00:00,2017-12-03 01:54:00,Damon,None ,10.0,10.0
2119,670417414769758208,2015-11-28 00:00:00,2017-12-03 01:42:00,None,None ,6.0,10.0
2120,670411370698022913,2015-11-28 00:00:00,2017-12-03 01:18:00,Scooter,None ,12.0,10.0
2121,670408998013820928,2015-11-28 00:00:00,2017-12-03 01:08:00,Peanut,None ,10.0,10.0
2122,670403879788544000,2015-11-28 00:00:00,2017-12-03 00:48:00,Nigel,None ,10.0,10.0
2123,670385711116361728,2015-11-27 00:00:00,2017-12-03 23:36:00,Larry,None ,8.0,10.0
2124,670374371102445568,2015-11-27 00:00:00,2017-12-03 22:51:00,Daisy,None ,12.0,10.0
2125,670361874861563904,2015-11-27 00:00:00,2017-12-03 22:01:00,None,None ,9.0,10.0
2126,670338931251150849,2015-11-27 00:00:00,2017-12-03 20:30:00,Butters,None ,10.0,10.0
2127,670319130621435904,2015-11-27 00:00:00,2017-12-03 19:11:00,None,None ,11.0,10.0
2128,670303360680108032,2015-11-27 00:00:00,2017-12-03 18:09:00,None,None ,9.0,10.0
2129,670290420111441920,2015-11-27 00:00:00,2017-12-03 17:17:00,Sandra,None ,11.0,10.0
2130,670093938074779648,2015-11-27 00:00:00,2017-12-03 04:16:00,Wally,None ,9.0,10.0
2131,670086499208155136,2015-11-27 00:00:00,2017-12-03 03:47:00,None,None ,10.0,10.0
2132,670079681849372674,2015-11-27 00:00:00,2017-12-03 03:20:00,Fabio,None ,10.0,10.0
2133,670073503555706880,2015-11-27 00:00:00,2017-12-03 02:55:00,Winston,None ,10.0,10.0
2134,670069087419133954,2015-11-27 00:00:00,2017-12-03 02:38:00,Randall,None ,5.0,10.0
2135,670061506722140161,2015-11-27 00:00:00,2017-12-03 02:08:00,Liam,None ,11.0,10.0
2136,670055038660800512,2015-11-27 00:00:00,2017-12-03 01:42:00,Tommy,None ,3.0,10.0
2137,670046952931721218,2015-11-27 00:00:00,2017-12-03 01:10:00,Ben,None ,11.0,10.0
2138,670040295598354432,2015-11-27 00:00:00,2017-12-03 00:43:00,None,None ,10.0,10.0
2139,670037189829525505,2015-11-27 00:00:00,2017-12-03 00:31:00,None,None ,5.0,10.0
2140,670003130994700288,2015-11-26 00:00:00,2017-12-03 22:16:00,Raphael,None ,10.0,10.0
2141,669993076832759809,2015-11-26 00:00:00,2017-12-03 21:36:00,Zoey,None ,9.0,10.0
2142,669972011175813120,2015-11-26 00:00:00,2017-12-03 20:12:00,None,None ,10.0,10.0
2143,669970042633789440,2015-11-26 00:00:00,2017-12-03 20:04:00,Julio,None ,10.0,10.0
2144,669942763794931712,2015-11-26 00:00:00,2017-12-03 18:16:00,Andru,None ,11.0,10.0
2145,669926384437997569,2015-11-26 00:00:00,2017-12-03 17:11:00,None,None ,12.0,10.0
2146,669923323644657664,2015-11-26 00:00:00,2017-12-03 16:59:00,None,None ,10.0,10.0
2147,669753178989142016,2015-11-26 00:00:00,2017-12-03 05:42:00,Chester,None ,10.0,10.0
2148,669749430875258880,2015-11-26 00:00:00,2017-12-03 05:28:00,Clarence,None ,8.0,10.0
2149,669684865554620416,2015-11-26 00:00:00,2017-12-03 01:11:00,None,None ,11.0,10.0
2150,669683899023405056,2015-11-26 00:00:00,2017-12-03 01:07:00,Kloey,None ,10.0,10.0
2151,669682095984410625,2015-11-26 00:00:00,2017-12-03 01:00:00,Louie,None ,9.0,10.0
2152,669680153564442624,2015-11-26 00:00:00,2017-12-03 00:52:00,Shawwn,None ,8.0,10.0
2153,669661792646373376,2015-11-25 00:00:00,2017-12-03 23:39:00,None,None ,5.0,10.0
2154,669625907762618368,2015-11-25 00:00:00,2017-12-03 21:17:00,Penny,None ,12.0,10.0
2155,669603084620980224,2015-11-25 00:00:00,2017-12-03 19:46:00,None,None ,10.0,10.0
2156,669597912108789760,2015-11-25 00:00:00,2017-12-03 19:25:00,Skye,None ,10.0,10.0
2157,669583744538451968,2015-11-25 00:00:00,2017-12-03 18:29:00,None,None ,6.0,10.0
2158,669573570759163904,2015-11-25 00:00:00,2017-12-03 17:49:00,Linda,None ,10.0,10.0
2159,669571471778410496,2015-11-25 00:00:00,2017-12-03 17:40:00,Keith,None ,7.0,10.0
2160,669567591774625800,2015-11-25 00:00:00,2017-12-03 17:25:00,Kollin,None ,9.0,10.0
2161,669564461267722241,2015-11-25 00:00:00,2017-12-03 17:13:00,None,None ,10.0,10.0
2162,669393256313184256,2015-11-25 00:00:00,2017-12-03 05:52:00,Ronduh,None ,10.0,10.0
2163,669375718304980992,2015-11-25 00:00:00,2017-12-03 04:43:00,Billl,None ,6.0,10.0
2164,669371483794317312,2015-11-25 00:00:00,2017-12-03 04:26:00,Oliviér,None ,10.0,10.0
2165,669367896104181761,2015-11-25 00:00:00,2017-12-03 04:11:00,Chip,None ,10.0,10.0
2166,669363888236994561,2015-11-25 00:00:00,2017-12-03 03:56:00,None,None ,10.0,10.0
2167,669359674819481600,2015-11-25 00:00:00,2017-12-03 03:39:00,Saydee,None ,11.0,10.0
2168,669354382627049472,2015-11-25 00:00:00,2017-12-03 03:18:00,Dug,None ,8.0,10.0
2169,669353438988365824,2015-11-25 00:00:00,2017-12-03 03:14:00,Tessa,None ,10.0,10.0
2170,669351434509529089,2015-11-25 00:00:00,2017-12-03 03:06:00,Sully,None ,10.0,10.0
2171,669328503091937280,2015-11-25 00:00:00,2017-12-03 01:35:00,Kirk,None ,12.0,10.0
2172,669327207240699904,2015-11-25 00:00:00,2017-12-03 01:30:00,None,None ,13.0,10.0
2173,669324657376567296,2015-11-25 00:00:00,2017-12-03 01:20:00,Ralf,None ,11.0,10.0
2174,669216679721873412,2015-11-24 00:00:00,2017-12-03 18:11:00,Clarq,None ,8.0,10.0
2175,669214165781868544,2015-11-24 00:00:00,2017-12-03 18:01:00,Jaspers,None ,10.0,10.0
2176,669203728096960512,2015-11-24 00:00:00,2017-12-03 17:19:00,Samsom,None ,9.0,10.0
2177,669037058363662336,2015-11-24 00:00:00,2017-12-03 06:17:00,None,None ,10.0,10.0
2178,669015743032369152,2015-11-24 00:00:00,2017-12-03 04:52:00,None,None ,10.0,10.0
2179,669006782128353280,2015-11-24 00:00:00,2017-12-03 04:17:00,Tucker,None ,12.0,10.0
2180,669000397445533696,2015-11-24 00:00:00,2017-12-03 03:51:00,Terrance,None ,11.0,10.0
2181,668994913074286592,2015-11-24 00:00:00,2017-12-03 03:29:00,None,None ,5.0,10.0
2182,668992363537309700,2015-11-24 00:00:00,2017-12-03 03:19:00,Harrison,None ,8.0,10.0
2183,668989615043424256,2015-11-24 00:00:00,2017-12-03 03:08:00,Bernie,None ,3.0,10.0
2184,668988183816871936,2015-11-24 00:00:00,2017-12-03 03:03:00,None,None ,7.0,10.0
2185,668986018524233728,2015-11-24 00:00:00,2017-12-03 02:54:00,Ruby,None ,9.0,10.0
2186,668981893510119424,2015-11-24 00:00:00,2017-12-03 02:38:00,None,None ,4.0,10.0
2187,668979806671884288,2015-11-24 00:00:00,2017-12-03 02:29:00,Chaz,None ,12.0,10.0
2188,668975677807423489,2015-11-24 00:00:00,2017-12-03 02:13:00,Jeremy,None ,11.0,10.0
2189,668967877119254528,2015-11-24 00:00:00,2017-12-03 01:42:00,None,None ,12.0,10.0
2190,668960084974809088,2015-11-24 00:00:00,2017-12-03 01:11:00,Jaycob,None ,10.0,10.0
2191,668955713004314625,2015-11-24 00:00:00,2017-12-03 00:54:00,None,None ,10.0,10.0
2192,668932921458302977,2015-11-23 00:00:00,2017-12-03 23:23:00,Herald,None ,9.0,10.0
2193,668902994700836864,2015-11-23 00:00:00,2017-12-03 21:24:00,Lambeau,None ,11.0,10.0
2194,668892474547511297,2015-11-23 00:00:00,2017-12-03 20:42:00,Ruffles,None ,11.0,10.0
2195,668872652652679168,2015-11-23 00:00:00,2017-12-03 19:24:00,Amélie,None ,11.0,10.0
2196,668852170888998912,2015-11-23 00:00:00,2017-12-03 18:02:00,Bobb,None ,11.0,10.0
2197,668826086256599040,2015-11-23 00:00:00,2017-12-03 16:18:00,Banditt,None ,10.0,10.0
2198,668815180734689280,2015-11-23 00:00:00,2017-12-03 15:35:00,None,None ,7.0,10.0
2199,668779399630725120,2015-11-23 00:00:00,2017-12-03 13:13:00,Kevon,None ,10.0,10.0
2200,668655139528511488,2015-11-23 00:00:00,2017-12-03 04:59:00,Winifred,None ,11.0,10.0
2201,668645506898350081,2015-11-23 00:00:00,2017-12-03 04:21:00,None,None ,11.0,10.0
2202,668643542311546881,2015-11-23 00:00:00,2017-12-03 04:13:00,None,None ,3.0,10.0
2203,668641109086707712,2015-11-23 00:00:00,2017-12-03 04:03:00,Hanz,None ,10.0,10.0
2204,668636665813057536,2015-11-23 00:00:00,2017-12-03 03:46:00,None,None ,10.0,10.0
2205,668633411083464705,2015-11-23 00:00:00,2017-12-03 03:33:00,Churlie,None ,10.0,10.0
2206,668631377374486528,2015-11-23 00:00:00,2017-12-03 03:25:00,Zeek,None ,5.0,10.0
2207,668627278264475648,2015-11-23 00:00:00,2017-12-03 03:09:00,Timofy,None ,9.0,10.0
2208,668625577880875008,2015-11-23 00:00:00,2017-12-03 03:02:00,Maks,None ,10.0,10.0
2209,668623201287675904,2015-11-23 00:00:00,2017-12-03 02:52:00,Jomathan,None ,10.0,10.0
2210,668620235289837568,2015-11-23 00:00:00,2017-12-03 02:41:00,Kallie,None ,10.0,10.0
2211,668614819948453888,2015-11-23 00:00:00,2017-12-03 02:19:00,None,None ,7.0,10.0
2212,668587383441514497,2015-11-23 00:00:00,2017-12-03 00:30:00,None,None ,13.0,10.0
2213,668567822092664832,2015-11-22 00:00:00,2017-12-03 23:12:00,Marvin,None ,11.0,10.0
2214,668544745690562560,2015-11-22 00:00:00,2017-12-03 21:41:00,None,None ,10.0,10.0
2215,668542336805281792,2015-11-22 00:00:00,2017-12-03 21:31:00,None,None ,10.0,10.0
2216,668537837512433665,2015-11-22 00:00:00,2017-12-03 21:13:00,Spark,None ,8.0,10.0
2217,668528771708952576,2015-11-22 00:00:00,2017-12-03 20:37:00,Gòrdón,None ,12.0,10.0
2218,668507509523615744,2015-11-22 00:00:00,2017-12-03 19:13:00,None,None ,10.0,10.0
2219,668496999348633600,2015-11-22 00:00:00,2017-12-03 18:31:00,Jo,None ,8.0,10.0
2220,668484198282485761,2015-11-22 00:00:00,2017-12-03 17:40:00,None,None ,9.0,10.0
2221,668480044826800133,2015-11-22 00:00:00,2017-12-03 17:23:00,DayZ,None ,11.0,10.0
2222,668466899341221888,2015-11-22 00:00:00,2017-12-03 16:31:00,None,None ,4.0,10.0
2223,668297328638447616,2015-11-22 00:00:00,2017-12-03 05:17:00,None,None ,9.0,10.0
2224,668291999406125056,2015-11-22 00:00:00,2017-12-03 04:56:00,None,None ,10.0,10.0
2225,668286279830867968,2015-11-22 00:00:00,2017-12-03 04:33:00,Rusty,None ,11.0,10.0
2226,668274247790391296,2015-11-22 00:00:00,2017-12-03 03:46:00,Sophie,None ,10.0,10.0
2227,668268907921326080,2015-11-22 00:00:00,2017-12-03 03:24:00,None,None ,10.0,10.0
2228,668256321989451776,2015-11-22 00:00:00,2017-12-03 02:34:00,Jareld,None ,13.0,10.0
2229,668248472370458624,2015-11-22 00:00:00,2017-12-03 02:03:00,Bisquick,None ,8.0,10.0
2230,668237644992782336,2015-11-22 00:00:00,2017-12-03 01:20:00,Torque,None ,10.0,10.0
2231,668226093875376128,2015-11-22 00:00:00,2017-12-03 00:34:00,None,None ,10.0,10.0
2232,668221241640230912,2015-11-22 00:00:00,2017-12-03 00:15:00,None,None ,10.0,10.0
2233,668204964695683073,2015-11-21 00:00:00,2017-12-03 23:10:00,Ron,None ,8.0,10.0
2234,668190681446379520,2015-11-21 00:00:00,2017-12-03 22:14:00,Skittles,None ,12.0,10.0
2235,668171859951755264,2015-11-21 00:00:00,2017-12-03 20:59:00,None,None ,7.0,10.0
2236,668154635664932864,2015-11-21 00:00:00,2017-12-03 19:50:00,None,None ,9.0,10.0
2237,668142349051129856,2015-11-21 00:00:00,2017-12-03 19:02:00,None,None ,2.0,10.0
2238,668113020489474048,2015-11-21 00:00:00,2017-12-03 17:05:00,Alfie,None ,6.0,10.0
2239,667937095915278337,2015-11-21 00:00:00,2017-12-03 05:26:00,None,None ,3.0,10.0
2240,667924896115245057,2015-11-21 00:00:00,2017-12-03 04:37:00,Jiminy,None ,9.0,10.0
2241,667915453470232577,2015-11-21 00:00:00,2017-12-03 04:00:00,Otis,None ,10.0,10.0
2242,667911425562669056,2015-11-21 00:00:00,2017-12-03 03:44:00,None,None ,5.0,10.0
2243,667902449697558528,2015-11-21 00:00:00,2017-12-03 03:08:00,Cleopatricia,None ,9.0,10.0
2244,667886921285246976,2015-11-21 00:00:00,2017-12-03 02:07:00,Erik,None ,11.0,10.0
2245,667885044254572545,2015-11-21 00:00:00,2017-12-03 01:59:00,Stu,None ,10.0,10.0
2246,667878741721415682,2015-11-21 00:00:00,2017-12-03 01:34:00,Tedrick,None ,2.0,10.0
2247,667873844930215936,2015-11-21 00:00:00,2017-12-03 01:15:00,None,None ,10.0,10.0
2248,667866724293877760,2015-11-21 00:00:00,2017-12-03 00:46:00,Shaggy,None ,10.0,10.0
2249,667861340749471744,2015-11-21 00:00:00,2017-12-03 00:25:00,None,None ,9.0,10.0
2250,667832474953625600,2015-11-20 00:00:00,2017-12-03 22:30:00,None,None ,12.0,10.0
2251,667806454573760512,2015-11-20 00:00:00,2017-12-03 20:47:00,Filup,None ,10.0,10.0
2252,667801013445750784,2015-11-20 00:00:00,2017-12-03 20:25:00,None,None ,12.0,10.0
2253,667793409583771648,2015-11-20 00:00:00,2017-12-03 19:55:00,None,None ,8.0,10.0
2254,667782464991965184,2015-11-20 00:00:00,2017-12-03 19:12:00,None,None ,9.0,10.0
2255,667773195014021121,2015-11-20 00:00:00,2017-12-03 18:35:00,None,None ,8.0,10.0
2256,667766675769573376,2015-11-20 00:00:00,2017-12-03 18:09:00,Calvin,None ,9.0,10.0
2257,667728196545200128,2015-11-20 00:00:00,2017-12-03 15:36:00,Olive,None ,11.0,10.0
2258,667724302356258817,2015-11-20 00:00:00,2017-12-03 15:20:00,None,None ,7.0,10.0
2261,667549055577362432,2015-11-20 00:00:00,2017-12-03 03:44:00,None,None ,1.0,10.0
2262,667546741521195010,2015-11-20 00:00:00,2017-12-03 03:35:00,George,None ,9.0,10.0
2263,667544320556335104,2015-11-20 00:00:00,2017-12-03 03:25:00,Kial,None ,10.0,10.0
2264,667538891197542400,2015-11-20 00:00:00,2017-12-03 03:04:00,None,None ,9.0,10.0
2265,667534815156183040,2015-11-20 00:00:00,2017-12-03 02:47:00,Frank,None ,8.0,10.0
2266,667530908589760512,2015-11-20 00:00:00,2017-12-03 02:32:00,Naphaniel,None ,10.0,10.0
2267,667524857454854144,2015-11-20 00:00:00,2017-12-03 02:08:00,None,None ,12.0,10.0
2268,667517642048163840,2015-11-20 00:00:00,2017-12-03 01:39:00,Dook,None ,8.0,10.0
2269,667509364010450944,2015-11-20 00:00:00,2017-12-03 01:06:00,None,None ,12.0,10.0
2270,667502640335572993,2015-11-20 00:00:00,2017-12-03 00:40:00,Hall,None ,11.0,10.0
2271,667495797102141441,2015-11-20 00:00:00,2017-12-03 00:12:00,Philippe,None ,9.0,10.0
2272,667491009379606528,2015-11-19 00:00:00,2017-12-03 23:53:00,None,None ,7.0,10.0
2273,667470559035432960,2015-11-19 00:00:00,2017-12-03 22:32:00,None,None ,11.0,10.0
2274,667455448082227200,2015-11-19 00:00:00,2017-12-03 21:32:00,Reese,None ,7.0,10.0
2275,667453023279554560,2015-11-19 00:00:00,2017-12-03 21:22:00,Cupcake,None ,11.0,10.0
2276,667443425659232256,2015-11-19 00:00:00,2017-12-03 20:44:00,None,None ,6.0,10.0
2277,667437278097252352,2015-11-19 00:00:00,2017-12-03 20:20:00,None,None ,10.0,10.0
2278,667435689202614272,2015-11-19 00:00:00,2017-12-03 20:14:00,None,None ,12.0,10.0
2279,667405339315146752,2015-11-19 00:00:00,2017-12-03 18:13:00,Biden,None ,7.0,10.0
2280,667393430834667520,2015-11-19 00:00:00,2017-12-03 17:26:00,Fwed,None ,8.0,10.0
2281,667369227918143488,2015-11-19 00:00:00,2017-12-03 15:49:00,None,None ,10.0,10.0
2282,667211855547486208,2015-11-19 00:00:00,2017-12-03 05:24:00,Genevieve,None ,9.0,10.0
2283,667200525029539841,2015-11-19 00:00:00,2017-12-03 04:39:00,Joshwa,None ,11.0,10.0
2284,667192066997374976,2015-11-19 00:00:00,2017-12-03 04:05:00,None,None ,12.0,10.0
2285,667188689915760640,2015-11-19 00:00:00,2017-12-03 03:52:00,None,None ,10.0,10.0
2286,667182792070062081,2015-11-19 00:00:00,2017-12-03 03:29:00,Timison,None ,10.0,10.0
2287,667177989038297088,2015-11-19 00:00:00,2017-12-03 03:10:00,None,None ,8.0,10.0
2288,667176164155375616,2015-11-19 00:00:00,2017-12-03 03:02:00,None,None ,4.0,10.0
2289,667174963120574464,2015-11-19 00:00:00,2017-12-03 02:58:00,Clarence,None ,9.0,10.0
2290,667171260800061440,2015-11-19 00:00:00,2017-12-03 02:43:00,Kenneth,None ,10.0,10.0
2291,667165590075940865,2015-11-19 00:00:00,2017-12-03 02:20:00,Churlie,None ,10.0,10.0
2292,667160273090932737,2015-11-19 00:00:00,2017-12-03 01:59:00,Bradlay,None ,11.0,10.0
2293,667152164079423490,2015-11-19 00:00:00,2017-12-03 01:27:00,Pipsy,None ,12.0,10.0
2294,667138269671505920,2015-11-19 00:00:00,2017-12-03 00:32:00,None,None ,10.0,10.0
2295,667119796878725120,2015-11-18 00:00:00,2017-12-03 23:18:00,Gabe,None ,10.0,10.0
2296,667090893657276420,2015-11-18 00:00:00,2017-12-03 21:23:00,Clybe,None ,7.0,10.0
2297,667073648344346624,2015-11-18 00:00:00,2017-12-03 20:15:00,Dave,None ,10.0,10.0
2298,667070482143944705,2015-11-18 00:00:00,2017-12-03 20:02:00,None,None ,10.0,10.0
2299,667065535570550784,2015-11-18 00:00:00,2017-12-03 19:43:00,None,None ,8.0,10.0
2300,667062181243039745,2015-11-18 00:00:00,2017-12-03 19:29:00,Keet,None ,10.0,10.0
2301,667044094246576128,2015-11-18 00:00:00,2017-12-03 18:17:00,None,None ,12.0,10.0
2302,667012601033924608,2015-11-18 00:00:00,2017-12-03 16:12:00,Klevin,None ,9.0,10.0
2303,666996132027977728,2015-11-18 00:00:00,2017-12-03 15:07:00,Carll,None ,10.0,10.0
2304,666983947667116034,2015-11-18 00:00:00,2017-12-03 14:18:00,None,None ,11.0,10.0
2305,666837028449972224,2015-11-18 00:00:00,2017-12-03 04:35:00,None,None ,3.0,10.0
2306,666835007768551424,2015-11-18 00:00:00,2017-12-03 04:27:00,None,None ,10.0,10.0
2307,666826780179869698,2015-11-18 00:00:00,2017-12-03 03:54:00,None,None ,12.0,10.0
2308,666817836334096384,2015-11-18 00:00:00,2017-12-03 03:18:00,Jeph,None ,9.0,10.0
2309,666804364988780544,2015-11-18 00:00:00,2017-12-03 02:25:00,Jockson,None ,8.0,10.0
2310,666786068205871104,2015-11-18 00:00:00,2017-12-03 01:12:00,None,None ,2.0,10.0
2311,666781792255496192,2015-11-18 00:00:00,2017-12-03 00:55:00,None,None ,10.0,10.0
2312,666776908487630848,2015-11-18 00:00:00,2017-12-03 00:36:00,Josep,None ,5.0,10.0
2313,666739327293083650,2015-11-17 00:00:00,2017-12-03 22:06:00,Lugan,None ,10.0,10.0
2314,666701168228331520,2015-11-17 00:00:00,2017-12-03 19:35:00,None,None ,8.0,10.0
2315,666691418707132416,2015-11-17 00:00:00,2017-12-03 18:56:00,Christoper,None ,8.0,10.0
2316,666649482315059201,2015-11-17 00:00:00,2017-12-03 16:09:00,None,None ,4.0,10.0
2317,666644823164719104,2015-11-17 00:00:00,2017-12-03 15:51:00,Jimothy,None ,9.0,10.0
2318,666454714377183233,2015-11-17 00:00:00,2017-12-03 03:16:00,Kreggory,None ,10.0,10.0
2319,666447344410484738,2015-11-17 00:00:00,2017-12-03 02:46:00,Scout,None ,9.0,10.0
2320,666437273139982337,2015-11-17 00:00:00,2017-12-03 02:06:00,None,None ,7.0,10.0
2321,666435652385423360,2015-11-17 00:00:00,2017-12-03 02:00:00,None,None ,10.0,10.0
2322,666430724426358785,2015-11-17 00:00:00,2017-12-03 01:40:00,None,None ,6.0,10.0
2323,666428276349472768,2015-11-17 00:00:00,2017-12-03 01:30:00,None,None ,7.0,10.0
2324,666421158376562688,2015-11-17 00:00:00,2017-12-03 01:02:00,None,None ,12.0,10.0
2325,666418789513326592,2015-11-17 00:00:00,2017-12-03 00:53:00,Walter,None ,10.0,10.0
2326,666411507551481857,2015-11-17 00:00:00,2017-12-03 00:24:00,None,None ,2.0,10.0
2327,666407126856765440,2015-11-17 00:00:00,2017-12-03 00:06:00,None,None ,7.0,10.0
2328,666396247373291520,2015-11-16 00:00:00,2017-12-03 23:23:00,None,None ,9.0,10.0
2329,666373753744588802,2015-11-16 00:00:00,2017-12-03 21:54:00,None,None ,11.0,10.0
2330,666362758909284353,2015-11-16 00:00:00,2017-12-03 21:10:00,None,None ,6.0,10.0
2331,666353288456101888,2015-11-16 00:00:00,2017-12-03 20:32:00,None,None ,8.0,10.0
2332,666345417576210432,2015-11-16 00:00:00,2017-12-03 20:01:00,None,None ,10.0,10.0
2333,666337882303524864,2015-11-16 00:00:00,2017-12-03 19:31:00,None,None ,9.0,10.0
2334,666293911632134144,2015-11-16 00:00:00,2017-12-03 16:37:00,None,None ,3.0,10.0
2335,666287406224695296,2015-11-16 00:00:00,2017-12-03 16:11:00,None,None ,1.0,2.0
2336,666273097616637952,2015-11-16 00:00:00,2017-12-03 15:14:00,None,None ,11.0,10.0
2337,666268910803644416,2015-11-16 00:00:00,2017-12-03 14:57:00,None,None ,10.0,10.0
2338,666104133288665088,2015-11-16 00:00:00,2017-12-03 04:02:00,None,None ,1.0,10.0
2339,666102155909144576,2015-11-16 00:00:00,2017-12-03 03:55:00,None,None ,11.0,10.0
2340,666099513787052032,2015-11-16 00:00:00,2017-12-03 03:44:00,None,None ,8.0,10.0
2341,666094000022159362,2015-11-16 00:00:00,2017-12-03 03:22:00,None,None ,9.0,10.0
2342,666082916733198337,2015-11-16 00:00:00,2017-12-03 02:38:00,None,None ,6.0,10.0
2343,666073100786774016,2015-11-16 00:00:00,2017-12-03 01:59:00,None,None ,10.0,10.0
2344,666071193221509120,2015-11-16 00:00:00,2017-12-03 01:52:00,None,None ,9.0,10.0
2345,666063827256086533,2015-11-16 00:00:00,2017-12-03 01:22:00,None,None ,10.0,10.0
2346,666058600524156928,2015-11-16 00:00:00,2017-12-03 01:01:00,None,None ,8.0,10.0
2347,666057090499244032,2015-11-16 00:00:00,2017-12-03 00:55:00,None,None ,9.0,10.0
2348,666055525042405380,2015-11-16 00:00:00,2017-12-03 00:49:00,None,None ,10.0,10.0
2349,666051853826850816,2015-11-16 00:00:00,2017-12-03 00:35:00,None,None ,2.0,10.0
2350,666050758794694657,2015-11-16 00:00:00,2017-12-03 00:30:00,None,None ,10.0,10.0
2351,666049248165822465,2015-11-16 00:00:00,2017-12-03 00:24:00,None,None ,5.0,10.0
2352,666044226329800704,2015-11-16 00:00:00,2017-12-03 00:04:00,None,None ,6.0,10.0
2353,666033412701032449,2015-11-15 00:00:00,2017-12-03 23:21:00,None,None ,9.0,10.0
2354,666029285002620928,2015-11-15 00:00:00,2017-12-03 23:05:00,None,None ,7.0,10.0
